business_postal_code,population ,avg_income,inspection_id,inspection_date,inspection_score,risk_category,Neighborhoods,Current Police Districts
94112,73104,57629,7747_20161210,December,88.0,Low Risk,80.0,9.0
94112,73104,57629,60334_20170510,May,86.0,Moderate Risk,90.0,9.0
94112,73104,57629,3476_20180226,February,96.0,Low Risk,90.0,9.0
94112,73104,57629,20367_20161210,December,81.0,Low Risk,94.0,9.0
94112,73104,57629,7765_20190821,August,92.0,Moderate Risk,90.0,9.0
94112,73104,57629,60334_20190514,May,81.0,High Risk,90.0,9.0
94112,73104,57629,1726_20170314,March,92.0,Low Risk,94.0,9.0
94112,73104,57629,62179_20190523,May,90.0,Low Risk,90.0,9.0
94112,73104,57629,58922_20170913,September,94.0,Moderate Risk,58.0,9.0
94112,73104,57629,827_20170302,March,84.0,Low Risk,90.0,9.0
94112,73104,57629,62573_20170914,September,83.0,High Risk,58.0,9.0
94112,73104,57629,619_20190717,July,78.0,Low Risk,64.0,10.0
94112,73104,57629,1296_20180501,May,82.0,High Risk,53.0,3.0
94112,73104,57629,824_20170621,June,71.0,Moderate Risk,94.0,9.0
94112,73104,57629,20367_20190103,January,77.0,Low Risk,94.0,9.0
94112,73104,57629,59016_20190308,March,96.0,Low Risk,80.0,9.0
94112,73104,57629,7643_20170309,March,67.0,Moderate Risk,66.0,9.0
94112,73104,57629,61915_20170912,September,87.0,High Risk,66.0,9.0
94112,73104,57629,5925_20170131,January,90.0,Low Risk,71.0,9.0
94112,73104,57629,2523_20170802,August,88.0,Moderate Risk,80.0,9.0
94112,73104,57629,58922_20190508,May,83.0,Moderate Risk,58.0,9.0
94112,73104,57629,1426_20190304,March,67.0,Low Risk,94.0,9.0
94112,73104,57629,36160_20171129,November,92.0,Low Risk,94.0,9.0
94112,73104,57629,2189_20190226,February,68.0,Moderate Risk,90.0,9.0
94112,73104,57629,824_20161103,November,80.0,Moderate Risk,94.0,9.0
94112,73104,57629,64612_20170808,August,77.0,Moderate Risk,90.0,9.0
94112,73104,57629,17779_20161103,November,90.0,Moderate Risk,93.0,9.0
94112,73104,57629,35828_20161004,October,79.0,Low Risk,90.0,9.0
94112,73104,57629,5194_20170314,March,91.0,Low Risk,95.0,9.0
94112,73104,57629,253_20171114,November,92.0,Low Risk,94.0,9.0
94112,73104,57629,36208_20190104,January,92.0,Moderate Risk,94.0,9.0
94112,73104,57629,38258_20170808,August,75.0,Moderate Risk,90.0,9.0
94112,73104,57629,7243_20171128,November,82.0,Low Risk,90.0,9.0
94112,73104,57629,4952_20161109,November,96.0,Low Risk,81.0,10.0
94112,73104,57629,38427_20171025,October,65.0,Moderate Risk,90.0,9.0
94112,73104,57629,36160_20161208,December,94.0,Low Risk,94.0,9.0
94112,73104,57629,5194_20170314,March,91.0,High Risk,95.0,9.0
94112,73104,57629,3256_20161005,October,87.0,Low Risk,66.0,9.0
94112,73104,57629,1426_20190304,March,67.0,High Risk,94.0,9.0
94112,73104,57629,7759_20180322,March,92.0,Low Risk,90.0,9.0
94112,73104,57629,1726_20180202,February,92.0,Low Risk,94.0,9.0
94112,73104,57629,38258_20190108,January,68.0,Low Risk,90.0,9.0
94112,73104,57629,5950_20180226,February,93.0,High Risk,95.0,9.0
94112,73104,57629,1994_20190617,June,85.0,High Risk,80.0,9.0
94112,73104,57629,7747_20180622,June,83.0,Low Risk,80.0,9.0
94112,73104,57629,63488_20170511,May,96.0,Moderate Risk,90.0,9.0
94112,73104,57629,62573_20170914,September,83.0,Low Risk,58.0,9.0
94112,73104,57629,1362_20180426,April,81.0,Moderate Risk,90.0,9.0
94112,73104,57629,62573_20190412,April,86.0,Moderate Risk,58.0,9.0
94112,73104,57629,1608_20171102,November,92.0,Low Risk,90.0,9.0
94112,73104,57629,1296_20170926,September,83.0,High Risk,53.0,3.0
94112,73104,57629,58922_20190508,May,83.0,Low Risk,58.0,9.0
94112,73104,57629,59331_20180410,April,87.0,High Risk,95.0,9.0
94112,73104,57629,2766_20161014,October,81.0,Low Risk,80.0,9.0
94112,73104,57629,5807_20190222,February,94.0,Low Risk,81.0,10.0
94112,73104,57629,5925_20180223,February,90.0,Low Risk,71.0,9.0
94112,73104,57629,5810_20180206,February,94.0,Low Risk,80.0,9.0
94112,73104,57629,19169_20180530,May,88.0,Low Risk,80.0,9.0
94112,73104,57629,615_20191002,October,94.0,Low Risk,66.0,9.0
94112,73104,57629,61016_20171205,December,94.0,Low Risk,90.0,9.0
94112,73104,57629,619_20170929,September,90.0,Low Risk,64.0,10.0
94112,73104,57629,36160_20161208,December,94.0,Low Risk,94.0,9.0
94112,73104,57629,7643_20180416,April,78.0,Low Risk,66.0,9.0
94112,73104,57629,32818_20190130,January,94.0,Low Risk,66.0,9.0
94112,73104,57629,59331_20190820,August,96.0,Moderate Risk,95.0,9.0
94112,73104,57629,1608_20181203,December,90.0,Moderate Risk,90.0,9.0
94112,73104,57629,5196_20170918,September,89.0,Moderate Risk,90.0,9.0
94112,73104,57629,64612_20190506,May,85.0,Moderate Risk,90.0,9.0
94112,73104,57629,2189_20170925,September,77.0,Low Risk,90.0,9.0
94112,73104,57629,57579_20190813,August,75.0,High Risk,80.0,9.0
94112,73104,57629,7747_20190820,August,81.0,Low Risk,80.0,9.0
94112,73104,57629,18310_20180606,June,82.0,Low Risk,90.0,9.0
94112,73104,57629,62560_20171116,November,88.0,Low Risk,94.0,9.0
94112,73104,57629,5955_20181207,December,92.0,Moderate Risk,58.0,9.0
94112,73104,57629,5808_20170914,September,98.0,Low Risk,80.0,9.0
94112,73104,57629,60628_20170420,April,92.0,Moderate Risk,58.0,9.0
94112,73104,57629,7527_20190708,July,94.0,Low Risk,90.0,9.0
94112,73104,57629,59651_20170810,August,81.0,High Risk,90.0,9.0
94112,73104,57629,824_20180613,June,77.0,Moderate Risk,94.0,9.0
94112,73104,57629,35828_20161004,October,79.0,Moderate Risk,90.0,9.0
94112,73104,57629,1796_20161005,October,81.0,Moderate Risk,58.0,9.0
94112,73104,57629,15279_20170925,September,94.0,Low Risk,94.0,9.0
94112,73104,57629,6677_20180524,May,92.0,Low Risk,90.0,9.0
94112,73104,57629,393_20180619,June,81.0,Low Risk,80.0,9.0
94112,73104,57629,2523_20190826,August,88.0,Low Risk,80.0,9.0
94112,73104,57629,7765_20180508,May,94.0,Low Risk,90.0,9.0
94112,73104,57629,1296_20180501,May,82.0,Low Risk,53.0,3.0
94112,73104,57629,25167_20171128,November,89.0,Low Risk,90.0,9.0
94112,73104,57629,256_20171205,December,90.0,Low Risk,94.0,9.0
94112,73104,57629,4859_20190826,August,92.0,Moderate Risk,66.0,10.0
94112,73104,57629,5096_20181203,December,94.0,Low Risk,80.0,9.0
94112,73104,57629,827_20170302,March,84.0,High Risk,90.0,9.0
94112,73104,57629,20367_20190103,January,77.0,Moderate Risk,94.0,9.0
94112,73104,57629,57579_20170302,March,65.0,High Risk,80.0,9.0
94112,73104,57629,1362_20170511,May,87.0,Moderate Risk,90.0,9.0
94112,73104,57629,3476_20170307,March,88.0,Low Risk,90.0,9.0
94112,73104,57629,1726_20170314,March,92.0,Low Risk,94.0,9.0
94112,73104,57629,3263_20180426,April,94.0,Low Risk,80.0,9.0
94112,73104,57629,7216_20170502,May,76.0,Low Risk,94.0,9.0
94112,73104,57629,2766_20161014,October,81.0,High Risk,80.0,9.0
94112,73104,57629,5803_20171010,October,94.0,Moderate Risk,95.0,9.0
94112,73104,57629,2766_20171023,October,83.0,Low Risk,80.0,9.0
94112,73104,57629,7759_20170321,March,89.0,Low Risk,90.0,9.0
94112,73104,57629,3256_20171002,October,92.0,Low Risk,66.0,9.0
94112,73104,57629,5810_20190215,February,91.0,High Risk,80.0,9.0
94112,73104,57629,2766_20171023,October,83.0,Low Risk,80.0,9.0
94112,73104,57629,1796_20190109,January,81.0,Moderate Risk,58.0,9.0
94112,73104,57629,619_20190717,July,78.0,High Risk,64.0,10.0
94112,73104,57629,4683_20180209,February,88.0,Low Risk,71.0,10.0
94112,73104,57629,1726_20190611,June,92.0,Low Risk,94.0,9.0
94112,73104,57629,7643_20180416,April,78.0,Moderate Risk,66.0,9.0
94112,73104,57629,15279_20190531,May,83.0,Moderate Risk,94.0,9.0
94112,73104,57629,824_20161103,November,80.0,High Risk,94.0,9.0
94112,73104,57629,824_20180613,June,77.0,Low Risk,94.0,9.0
94112,73104,57629,7243_20190220,February,75.0,High Risk,90.0,9.0
94112,73104,57629,3263_20170317,March,96.0,Low Risk,80.0,9.0
94112,73104,57629,19169_20170608,June,88.0,Moderate Risk,80.0,9.0
94112,73104,57629,59016_20190308,March,96.0,Low Risk,80.0,9.0
94112,73104,57629,5807_20170919,September,96.0,Low Risk,81.0,10.0
94112,73104,57629,5258_20170308,March,94.0,Low Risk,66.0,9.0
94112,73104,57629,7527_20180427,April,96.0,Low Risk,90.0,9.0
94112,73104,57629,2766_20190614,June,80.0,Low Risk,80.0,9.0
94112,73104,57629,6677_20180524,May,92.0,Low Risk,90.0,9.0
94112,73104,57629,18310_20170511,May,83.0,Moderate Risk,90.0,9.0
94112,73104,57629,5825_20170919,September,98.0,Low Risk,58.0,9.0
94112,73104,57629,62560_20180228,February,86.0,Low Risk,94.0,9.0
94112,73104,57629,59021_20170202,February,96.0,Low Risk,90.0,9.0
94112,73104,57629,34102_20161007,October,90.0,Moderate Risk,58.0,9.0
94112,73104,57629,5096_20180206,February,90.0,Low Risk,80.0,9.0
94112,73104,57629,15279_20161012,October,92.0,Moderate Risk,94.0,9.0
94112,73104,57629,615_20170608,June,86.0,Moderate Risk,66.0,9.0
94112,73104,57629,18310_20190819,August,78.0,Low Risk,90.0,9.0
94112,73104,57629,393_20180619,June,81.0,Low Risk,80.0,9.0
94112,73104,57629,1994_20180620,June,90.0,Low Risk,80.0,9.0
94112,73104,57629,4850_20161217,December,90.0,Moderate Risk,64.0,10.0
94112,73104,57629,60334_20180426,April,80.0,Moderate Risk,90.0,9.0
94112,73104,57629,253_20190502,May,94.0,Low Risk,94.0,9.0
94112,73104,57629,7216_20190416,April,73.0,Moderate Risk,94.0,9.0
94112,73104,57629,5807_20190222,February,94.0,Low Risk,81.0,10.0
94112,73104,57629,1426_20171129,November,71.0,Low Risk,94.0,9.0
94112,73104,57629,1426_20171129,November,71.0,Moderate Risk,94.0,9.0
94112,73104,57629,827_20190416,April,83.0,Moderate Risk,90.0,9.0
94112,73104,57629,3476_20190220,February,90.0,Low Risk,90.0,9.0
94112,73104,57629,62179_20170510,May,90.0,Moderate Risk,90.0,9.0
94112,73104,57629,20367_20171117,November,76.0,Moderate Risk,94.0,9.0
94112,73104,57629,1426_20161026,October,70.0,Moderate Risk,94.0,9.0
94112,73104,57629,7747_20161210,December,88.0,Low Risk,80.0,9.0
94112,73104,57629,1296_20181025,October,81.0,High Risk,53.0,3.0
94112,73104,57629,20367_20161210,December,81.0,Moderate Risk,94.0,9.0
94112,73104,57629,35828_20171031,October,74.0,Low Risk,90.0,9.0
94112,73104,57629,1296_20190910,September,85.0,Low Risk,53.0,3.0
94112,73104,57629,4801_20161110,November,94.0,Low Risk,90.0,9.0
94112,73104,57629,65026_20180509,May,87.0,Low Risk,81.0,10.0
94112,73104,57629,65834_20170517,May,78.0,Low Risk,90.0,9.0
94112,73104,57629,65137_20190130,January,81.0,Moderate Risk,80.0,9.0
94112,73104,57629,68540_20171011,October,94.0,Low Risk,94.0,9.0
94112,73104,57629,69761_20161214,December,94.0,Moderate Risk,81.0,10.0
94112,73104,57629,69769_20170613,June,88.0,Low Risk,71.0,10.0
94112,73104,57629,65834_20170517,May,78.0,Moderate Risk,90.0,9.0
94112,73104,57629,65350_20180305,March,84.0,Low Risk,58.0,9.0
94112,73104,57629,68540_20161121,November,94.0,Moderate Risk,94.0,9.0
94112,73104,57629,67554_20190916,September,76.0,High Risk,90.0,9.0
94112,73104,57629,71131_20170502,May,79.0,Moderate Risk,66.0,9.0
94112,73104,57629,65350_20180305,March,84.0,Moderate Risk,58.0,9.0
94112,73104,57629,71131_20180605,June,79.0,High Risk,66.0,9.0
94112,73104,57629,69606_20180619,June,82.0,Low Risk,58.0,9.0
94112,73104,57629,67554_20180717,July,73.0,Moderate Risk,90.0,9.0
94112,73104,57629,69769_20190308,March,96.0,Low Risk,71.0,10.0
94112,73104,57629,65137_20170802,August,81.0,Moderate Risk,80.0,9.0
94112,73104,57629,71131_20161005,October,81.0,Low Risk,66.0,9.0
94112,73104,57629,71286_20170414,April,96.0,Low Risk,64.0,10.0
94112,73104,57629,68961_20170322,March,85.0,Moderate Risk,80.0,9.0
94112,73104,57629,68890_20170712,July,81.0,Moderate Risk,90.0,9.0
94112,73104,57629,68890_20180606,June,84.0,Moderate Risk,90.0,9.0
94112,73104,57629,68219_20170202,February,94.0,Moderate Risk,90.0,9.0
94112,73104,57629,67554_20170925,September,75.0,Moderate Risk,90.0,9.0
94112,73104,57629,65350_20190607,June,86.0,Moderate Risk,58.0,9.0
94112,73104,57629,69606_20170526,May,79.0,Moderate Risk,58.0,9.0
94112,73104,57629,69769_20180725,July,90.0,Low Risk,71.0,10.0
94112,73104,57629,71131_20161005,October,81.0,High Risk,66.0,9.0
94112,73104,57629,71286_20180302,March,90.0,Low Risk,64.0,10.0
94112,73104,57629,68890_20180606,June,84.0,Moderate Risk,90.0,9.0
94112,73104,57629,65834_20190611,June,71.0,High Risk,90.0,9.0
94112,73104,57629,67554_20180717,July,73.0,High Risk,90.0,9.0
94112,73104,57629,66584_20180430,April,90.0,Moderate Risk,90.0,9.0
94112,73104,57629,69606_20180619,June,82.0,Moderate Risk,58.0,9.0
94112,73104,57629,67489_20170420,April,94.0,Low Risk,58.0,9.0
94112,73104,57629,65026_20170621,June,92.0,Low Risk,81.0,10.0
94112,73104,57629,68219_20190829,August,96.0,Low Risk,90.0,9.0
94112,73104,57629,69769_20170613,June,88.0,Moderate Risk,71.0,10.0
94112,73104,57629,65350_20170307,March,88.0,Low Risk,58.0,9.0
94112,73104,57629,65834_20170517,May,78.0,Moderate Risk,90.0,9.0
94112,73104,57629,65137_20191002,October,86.0,Low Risk,80.0,9.0
94112,73104,57629,65137_20191002,October,86.0,Moderate Risk,80.0,9.0
94112,73104,57629,67554_20170925,September,75.0,Moderate Risk,90.0,9.0
94112,73104,57629,71286_20190410,April,79.0,Moderate Risk,64.0,10.0
94112,73104,57629,69606_20190930,September,77.0,Moderate Risk,58.0,9.0
94112,73104,57629,65026_20161109,November,87.0,Low Risk,81.0,10.0
94112,73104,57629,67489_20180420,April,94.0,Low Risk,58.0,9.0
94112,73104,57629,67554_20180717,July,73.0,Moderate Risk,90.0,9.0
94112,73104,57629,68219_20170202,February,94.0,Low Risk,90.0,9.0
94112,73104,57629,65350_20180305,March,84.0,Moderate Risk,58.0,9.0
94112,73104,57629,71131_20180605,June,79.0,Low Risk,66.0,9.0
94112,73104,57629,68890_20180606,June,84.0,Low Risk,90.0,9.0
94112,73104,57629,68540_20171011,October,94.0,Low Risk,94.0,9.0
94112,73104,57629,65834_20170517,May,78.0,Low Risk,90.0,9.0
94112,73104,57629,71286_20190410,April,79.0,Low Risk,64.0,10.0
94112,73104,57629,65137_20190130,January,81.0,Low Risk,80.0,9.0
94112,73104,57629,71286_20190410,April,79.0,High Risk,64.0,10.0
94112,73104,57629,65350_20170307,March,88.0,Low Risk,58.0,9.0
94112,73104,57629,67554_20170925,September,75.0,Moderate Risk,90.0,9.0
94112,73104,57629,68961_20170322,March,85.0,Moderate Risk,80.0,9.0
94112,73104,57629,68540_20190610,June,92.0,Low Risk,94.0,9.0
94112,73104,57629,67554_20190916,September,76.0,High Risk,90.0,9.0
94112,73104,57629,66584_20170517,May,90.0,Moderate Risk,90.0,9.0
94112,73104,57629,68890_20170712,July,81.0,Low Risk,90.0,9.0
94112,73104,57629,69606_20180619,June,82.0,Moderate Risk,58.0,9.0
94112,73104,57629,71131_20170502,May,79.0,Moderate Risk,66.0,9.0
94112,73104,57629,65137_20170802,August,81.0,Low Risk,80.0,9.0
94112,73104,57629,71131_20180605,June,79.0,Moderate Risk,66.0,9.0
94112,73104,57629,67489_20170420,April,94.0,Low Risk,58.0,9.0
94112,73104,57629,65350_20190607,June,86.0,Low Risk,58.0,9.0
94112,73104,57629,71286_20180302,March,90.0,Moderate Risk,64.0,10.0
94112,73104,57629,65026_20170621,June,92.0,Low Risk,81.0,10.0
94112,73104,57629,69606_20190930,September,77.0,High Risk,58.0,9.0
94112,73104,57629,68540_20190610,June,92.0,Low Risk,94.0,9.0
94112,73104,57629,65834_20190611,June,71.0,High Risk,90.0,9.0
94112,73104,57629,69769_20180725,July,90.0,Low Risk,71.0,10.0
94112,73104,57629,66584_20170517,May,90.0,Moderate Risk,90.0,9.0
94112,73104,57629,68890_20170712,July,81.0,High Risk,90.0,9.0
94112,73104,57629,69606_20170526,May,79.0,Moderate Risk,58.0,9.0
94112,73104,57629,67554_20170925,September,75.0,High Risk,90.0,9.0
94112,73104,57629,71131_20161005,October,81.0,Moderate Risk,66.0,9.0
94112,73104,57629,69606_20180619,June,82.0,Moderate Risk,58.0,9.0
94112,73104,57629,65137_20191002,October,86.0,Moderate Risk,80.0,9.0
94112,73104,57629,65026_20161109,November,87.0,Low Risk,81.0,10.0
94112,73104,57629,65834_20170517,May,78.0,Moderate Risk,90.0,9.0
94112,73104,57629,67489_20180420,April,94.0,Low Risk,58.0,9.0
94112,73104,57629,67554_20190916,September,76.0,Moderate Risk,90.0,9.0
94112,73104,57629,71286_20190410,April,79.0,Low Risk,64.0,10.0
94112,73104,57629,69606_20190930,September,77.0,Moderate Risk,58.0,9.0
94112,73104,57629,69606_20170526,May,79.0,Low Risk,58.0,9.0
94112,73104,57629,65026_20180509,May,87.0,High Risk,81.0,10.0
94112,73104,57629,68540_20171011,October,94.0,Low Risk,94.0,9.0
94112,73104,57629,65137_20170802,August,81.0,Moderate Risk,80.0,9.0
94112,73104,57629,71131_20180605,June,79.0,Moderate Risk,66.0,9.0
94112,73104,57629,68890_20180606,June,84.0,Low Risk,90.0,9.0
94112,73104,57629,68540_20190610,June,92.0,Moderate Risk,94.0,9.0
94112,73104,57629,71131_20170502,May,79.0,Moderate Risk,66.0,9.0
94112,73104,57629,67554_20170925,September,75.0,Low Risk,90.0,9.0
94112,73104,57629,65026_20161109,November,87.0,High Risk,81.0,10.0
94112,73104,57629,65350_20180305,March,84.0,Low Risk,58.0,9.0
94112,73104,57629,69606_20180619,June,82.0,Moderate Risk,58.0,9.0
94112,73104,57629,65834_20170517,May,78.0,Low Risk,90.0,9.0
94112,73104,57629,65137_20190130,January,81.0,High Risk,80.0,9.0
94112,73104,57629,71286_20180302,March,90.0,Low Risk,64.0,10.0
94112,73104,57629,65350_20170307,March,88.0,Moderate Risk,58.0,9.0
94112,73104,57629,68890_20170712,July,81.0,Low Risk,90.0,9.0
94112,73104,57629,67554_20190916,September,76.0,Low Risk,90.0,9.0
94112,73104,57629,65834_20190611,June,71.0,Low Risk,90.0,9.0
94112,73104,57629,66584_20180430,April,90.0,Low Risk,90.0,9.0
94112,73104,57629,65137_20191002,October,86.0,Moderate Risk,80.0,9.0
94112,73104,57629,71286_20190410,April,79.0,Low Risk,64.0,10.0
94112,73104,57629,65026_20170621,June,92.0,Low Risk,81.0,10.0
94112,73104,57629,69769_20180725,July,90.0,Moderate Risk,71.0,10.0
94112,73104,57629,65350_20190607,June,86.0,Moderate Risk,58.0,9.0
94112,73104,57629,68961_20170322,March,85.0,High Risk,80.0,9.0
94112,73104,57629,66584_20170517,May,90.0,Low Risk,90.0,9.0
94112,73104,57629,65137_20170802,August,81.0,Low Risk,80.0,9.0
94112,73104,57629,67554_20170925,September,75.0,Low Risk,90.0,9.0
94112,73104,57629,65834_20190611,June,71.0,Moderate Risk,90.0,9.0
94112,73104,57629,69606_20190930,September,77.0,Moderate Risk,58.0,9.0
94112,73104,57629,67489_20170420,April,94.0,Low Risk,58.0,9.0
94112,73104,57629,67554_20180717,July,73.0,Moderate Risk,90.0,9.0
94112,73104,57629,69606_20190930,September,77.0,Low Risk,58.0,9.0
94112,73104,57629,71131_20161005,October,81.0,Moderate Risk,66.0,9.0
94112,73104,57629,68890_20170712,July,81.0,Low Risk,90.0,9.0
94112,73104,57629,69606_20170526,May,79.0,High Risk,58.0,9.0
94112,73104,57629,65026_20180509,May,87.0,Moderate Risk,81.0,10.0
94112,73104,57629,71131_20170502,May,79.0,High Risk,66.0,9.0
94112,73104,57629,65137_20170802,August,81.0,High Risk,80.0,9.0
94112,73104,57629,71131_20180605,June,79.0,Moderate Risk,66.0,9.0
94112,73104,57629,69761_20161214,December,94.0,Low Risk,81.0,10.0
94112,73104,57629,65350_20170307,March,88.0,Low Risk,58.0,9.0
94112,73104,57629,69769_20170613,June,88.0,Low Risk,71.0,10.0
94112,73104,57629,71286_20170414,April,96.0,Low Risk,64.0,10.0
94112,73104,57629,69761_20170919,September,98.0,Low Risk,81.0,10.0
94112,73104,57629,68540_20161121,November,94.0,Low Risk,94.0,9.0
94112,73104,57629,65350_20190607,June,86.0,Moderate Risk,58.0,9.0
94112,73104,57629,69606_20170526,May,79.0,Moderate Risk,58.0,9.0
94112,73104,57629,65834_20170517,May,78.0,Moderate Risk,90.0,9.0
94112,73104,57629,65137_20190130,January,81.0,Moderate Risk,80.0,9.0
94112,73104,57629,68219_20180212,February,96.0,Moderate Risk,90.0,9.0
94112,73104,57629,65026_20161109,November,87.0,Low Risk,81.0,10.0
94112,73104,57629,65350_20180305,March,84.0,Moderate Risk,58.0,9.0
94112,73104,57629,69769_20190308,March,96.0,Low Risk,71.0,10.0
94112,73104,57629,68890_20170712,July,81.0,Low Risk,90.0,9.0
94112,73104,57629,67554_20180717,July,73.0,Low Risk,90.0,9.0
94112,73104,57629,67554_20190916,September,76.0,Moderate Risk,90.0,9.0
94112,73104,57629,68219_20190829,August,96.0,Low Risk,90.0,9.0
94112,73104,57629,65137_20190130,January,81.0,Low Risk,80.0,9.0
94112,73104,57629,71286_20190410,April,79.0,Moderate Risk,64.0,10.0
94112,73104,57629,65026_20170621,June,92.0,Low Risk,81.0,10.0
94112,73104,57629,68890_20180606,June,84.0,Moderate Risk,90.0,9.0
94112,73104,57629,69769_20180725,July,90.0,Low Risk,71.0,10.0
94112,73104,57629,65834_20190611,June,71.0,Low Risk,90.0,9.0
94112,73104,57629,67554_20180717,July,73.0,Low Risk,90.0,9.0
94112,73104,57629,71131_20170502,May,79.0,Low Risk,66.0,9.0
94112,73104,57629,67554_20170925,September,75.0,Low Risk,90.0,9.0
94112,73104,57629,71131_20161005,October,81.0,Low Risk,66.0,9.0
94112,73104,57629,65350_20170307,March,88.0,Low Risk,58.0,9.0
94112,73104,57629,67554_20180717,July,73.0,Moderate Risk,90.0,9.0
94112,73104,57629,71286_20180302,March,90.0,Low Risk,64.0,10.0
94112,73104,57629,69606_20190930,September,77.0,Low Risk,58.0,9.0
94112,73104,57629,67489_20180420,April,94.0,Low Risk,58.0,9.0
94112,73104,57629,65834_20190611,June,71.0,High Risk,90.0,9.0
94112,73104,57629,69769_20170613,June,88.0,Moderate Risk,71.0,10.0
